speaker,id,vowel,plt_vclass,word,t,F1,F2,F3
s01,58,EY,ey,H,68.859,477.4255611458977,2628.504536695596,3118.6096942693302
s01,58,EY,ey,H,68.86,473.76329251694887,2627.482227719831,3118.7588475263833
s01,58,EY,ey,H,68.862,459.160682073022,2454.2131985412047,3078.7623592093114
s01,58,EY,ey,H,68.863,454.81030429313194,2374.4039769180895,3057.308282946762
s01,58,EY,ey,H,68.86399999999999,450.2098082158248,2297.021873649783,3034.978343049563
s01,58,EY,ey,H,68.866,440.363432074754,2142.301694917377,2987.9135522662777
s01,58,EY,ey,H,68.86699999999999,435.2352974277412,2061.2388947460695,2963.247153510605
s01,58,EY,ey,H,68.868,430.0870761500462,1973.061346735844,2937.7698895055305
s01,58,EY,ey,H,68.86999999999999,420.1386463666761,1962.1895914221816,2927.123858505016
s01,58,EY,ey,H,68.871,415.5769361651373,1954.6820035279231,2921.661997498075
s01,58,EY,ey,H,68.872,411.3827087140046,1945.9906574576669,2916.304942082418
s01,58,EY,ey,H,68.874,404.15710390008354,1926.447098179484,2906.1631412233382
s01,59,IY,iyF,D,69.079,462.7611919340836,2658.064586360442,3254.4123592530004
s01,59,IY,iyF,D,69.08,378.2762434015528,2637.9771241756343,3189.836186102174
s01,59,IY,iyF,D,69.082,385.4415446128117,2650.46798649158,3189.6393960856844
s01,59,IY,iyF,D,69.084,388.7449064970928,2658.9989844474658,3189.912262668619
s01,59,IY,iyF,D,69.086,390.4273328284593,2663.6576035942935,3189.889302334023
s01,59,IY,iyF,D,69.088,390.7863122808324,2665.43827768537,3189.3371611154184
s01,59,IY,iyF,D,69.09,390.1824143373871,2665.7291422422154,3187.53153340437
s01,59,IY,iyF,D,69.091,389.6316444822936,2665.67615111204,3185.7732283253245
s01,59,IY,iyF,D,69.093,388.2426106717572,2665.3669780241166,3180.837465983634
s01,59,IY,iyF,D,69.095,386.7508717934233,2664.438246574417,3177.6828084108106
s01,59,IY,iyF,D,69.097,385.39987480246555,2662.820229709652,3180.406917937309
s01,59,IY,iyF,D,69.099,384.2565869026163,2660.752041110307,3188.6368844995927
s01,59,IY,iyF,D,69.101,383.32969841141414,2658.108651619603,3199.733888937522
s01,59,IY,iyF,D,69.102,382.9600195085502,2656.3411691014267,3205.465491448117
s01,59,IY,iyF,D,69.104,382.4808790330041,2651.527639635317,3216.085320896987
s01,59,IY,iyF,D,69.106,382.5020419273764,2645.4545892948513,3224.9176037022194
s01,59,IY,iyF,D,69.10799999999999,383.18028074004934,2639.3665128213556,3231.1918446245695
s01,59,IY,iyF,D,69.11,384.5701742216772,2634.413259499548,3233.9234255518254
s01,59,IY,iyF,D,69.112,386.59342128483195,2631.046208252585,3233.726010279753
s01,59,IY,iyF,D,69.11399999999999,389.0504688620362,2628.4800359439014,3232.958959634873
s01,60,ER,*hr,NURSE,69.25899999999999,437.5113723574108,1826.7240655599776,2402.7544183968175
s01,60,ER,*hr,NURSE,69.25999999999999,441.769280277775,1828.243547222591,2400.8212021713375
s01,60,ER,*hr,NURSE,69.26199999999999,450.5834393784454,1832.7202305708408,2393.9182056429427
s01,60,ER,*hr,NURSE,69.264,459.25481404617136,1836.8192419152335,2385.214868698982
s01,60,ER,*hr,NURSE,69.26599999999999,467.33507859743287,1840.4196446965968,2374.59851928507
s01,60,ER,*hr,NURSE,69.26799999999999,474.59455065352574,1845.1045514725347,2360.381417178993
s01,60,ER,*hr,NURSE,69.27,480.8642561247267,1854.7416893978332,2340.5911825567764
s01,60,ER,*hr,NURSE,69.27099999999999,483.5603415201599,1863.470781089842,2328.164671071664
s01,60,ER,*hr,NURSE,69.273,487.8847915971489,1883.0236864334756,2307.7534952009287
s01,60,ER,*hr,NURSE,69.27499999999999,490.69958097882534,1900.106516737527,2299.466936132711
s01,60,ER,*hr,NURSE,69.27699999999999,492.11405328259224,1914.1099486544863,2300.74940101098
s01,60,ER,*hr,NURSE,69.279,492.18163920622754,1925.9189933369253,2307.253465853727
s01,60,ER,*hr,NURSE,69.28099999999999,490.67745130641663,1935.805476043571,2316.2281300430573
s01,60,ER,*hr,NURSE,69.282,489.19318763300214,1940.1332351570304,2320.719672626365
s01,60,ER,*hr,NURSE,69.28399999999999,484.5087300076473,1947.485672195034,2328.669599805957
s01,60,ER,*hr,NURSE,69.28599999999999,477.4557712554392,1952.6528970302304,2335.5709456274776
s01,60,ER,*hr,NURSE,69.28799999999998,468.51563275741506,1955.2852494432584,2343.8049898946197
s01,60,ER,*hr,NURSE,69.28999999999999,458.59158126021174,1955.2896391553504,2357.9646012818444
s01,60,ER,*hr,NURSE,69.29199999999999,448.2170057617729,1952.3858832039523,2379.576796635929
s01,60,ER,*hr,NURSE,69.29399999999998,437.0607349371627,1945.2652294748495,2408.750461280102
s01,61,AO,oh,ALL,69.868,783.6113299702494,1530.6449191307515,2319.7860063800176
s01,61,AO,oh,ALL,69.87599999999999,829.4464252288418,1481.814608436178,2259.315889377931
s01,61,AO,oh,ALL,69.88499999999999,918.4121119490312,1484.0940465506862,2240.819582262136
s01,61,AO,oh,ALL,69.89399999999999,1035.7356470027175,1454.7074452547274,2273.5360441216226
s01,61,AO,oh,ALL,69.90199999999999,1095.7706261740425,1450.0587737838132,2340.348611693749
s01,61,AO,oh,ALL,69.91099999999999,1120.537694635959,1356.6022944350957,2338.722118527679
s01,61,AO,oh,ALL,69.91999999999999,1040.8847097877797,1287.7286729698556,2370.8706475351587
s01,61,AO,oh,ALL,69.92899999999999,953.6014586410508,1243.1108457032487,2423.194993464592
s01,61,AO,oh,ALL,69.93699999999998,866.4672926209955,1252.7795174916407,2484.950338470543
s01,61,AO,oh,ALL,69.94599999999998,864.4376205443685,1285.2370808188275,2507.6401586584684
s01,61,AO,oh,ALL,69.95499999999998,909.2529236558393,1277.898311740493,2542.7855503953597
s01,61,AO,oh,ALL,69.96399999999998,895.5736137204492,1275.9726399141114,2472.813021246624
s01,61,AO,oh,ALL,69.972,740.5949527546898,1244.8223954236612,2054.4417581814178
s01,61,AO,oh,ALL,69.981,590.8828186231143,1212.3976492977913,1729.1867240784982
s01,61,AO,oh,ALL,69.99,568.0813912184063,1177.205534597983,1675.7879858469162
s01,61,AO,oh,ALL,69.999,557.7321768634343,1168.017005805691,1750.9588036626456
s01,61,AO,oh,ALL,70.00699999999999,658.9146949224112,1167.8722991758443,1988.7628879361928
s01,61,AO,oh,ALL,70.01599999999999,806.0281854497447,1180.9841720152554,2294.0261614480896
s01,61,AO,oh,ALL,70.02499999999999,908.2291377295488,1222.3501987881475,2563.696513830718
s01,61,AO,oh,ALL,70.03399999999999,921.91456633878,1272.801238314557,2618.272594803339
s01,63,IY,iyr,HERE,70.37899999999999,417.7290075514276,2688.509718765789,3403.0285927073173
s01,63,IY,iyr,HERE,70.381,420.08898610202255,2675.586211993095,3407.751281863866
s01,63,IY,iyr,HERE,70.383,428.2188386537601,2671.5291575427946,3405.337606087059
s01,63,IY,iyr,HERE,70.386,444.82941650796505,2685.88650613126,3380.2568976273633
s01,63,IY,iyr,HERE,70.38799999999999,457.5135108334998,2699.546748097047,3356.74132460949
s01,63,IY,iyr,HERE,70.39,471.4522717874992,2704.7897493998953,3337.221656029948
s01,63,IY,iyr,HERE,70.393,493.99667642263057,2691.694449462231,3322.834290295687
s01,63,IY,iyr,HERE,70.395,508.8685398336373,2673.573906873908,3324.8009121867467
s01,63,IY,iyr,HERE,70.39699999999999,522.8602154196675,2651.2682998289574,3334.475515011804
s01,63,IY,iyr,HERE,70.39999999999999,541.6862861052282,2613.312409848176,3347.662370256007
s01,63,IY,iyr,HERE,70.402,552.4550236063523,2585.9264274619695,3346.144694298595
s01,63,IY,iyr,HERE,70.40499999999999,565.4872463517332,2540.520448381644,3339.310657374921
s01,63,IY,iyr,HERE,70.407,572.243515901261,2504.6248477788267,3339.4357401968855
s01,63,IY,iyr,HERE,70.40899999999999,577.7799662560569,2461.1704524519887,3343.675917574073
s01,63,IY,iyr,HERE,70.41199999999999,584.2398636064925,2387.0368965234165,3351.0287693856867
s01,63,IY,iyr,HERE,70.41399999999999,587.4907617498912,2342.121207695847,3358.0086461056176
s01,63,IY,iyr,HERE,70.416,589.9725936128804,2308.3622637401186,3365.7831971434657
s01,63,IY,iyr,HERE,70.419,592.3663694494469,2272.872415459639,3377.276825268349
s01,63,IY,iyr,HERE,70.42099999999999,593.1226791019357,2254.4460162108417,3382.769638078155
s01,63,IY,iyr,HERE,70.42399999999999,593.1105813500513,2229.7276069151403,3389.0711496173144
s01,65,OW,owF,O,70.718,719.6311218008517,1544.7495280849805,2605.6842747484643
s01,65,OW,owF,O,70.724,758.6305117481684,1561.9805798200382,2648.314140801127
s01,65,OW,owF,O,70.73,777.9204050511602,1570.2675659399945,2670.593342606357
s01,65,OW,owF,O,70.736,784.9883671159877,1566.6356977314929,2684.6204358396485
s01,65,OW,owF,O,70.742,783.7843126788943,1573.662830339788,2684.534160176144
s01,65,OW,owF,O,70.74799999999999,775.7736948719813,1570.7285101615398,2685.82790219331
s01,65,OW,owF,O,70.75399999999999,785.5152805846159,1559.5255386802694,2710.647767615665
s01,65,OW,owF,O,70.75999999999999,798.9625271461866,1548.931522338561,2746.0483561243955
s01,65,OW,owF,O,70.76599999999999,807.2160528184884,1529.6196439639866,2777.7902185979037
s01,65,OW,owF,O,70.77199999999999,835.7652281414065,1500.9414696223726,2798.470432828691
s01,65,OW,owF,O,70.779,854.3638664341865,1459.02852908229,2809.7018624417065
s01,65,OW,owF,O,70.785,866.0932129964392,1408.5013385434734,2807.1265044664515
s01,65,OW,owF,O,70.791,775.3436436476051,1303.821825576797,2517.9845919973527
s01,65,OW,owF,O,70.797,688.6949905597254,1189.4425811226245,2320.5261013733425
s01,65,OW,owF,O,70.803,639.6391324121729,1120.5986097311843,2320.4892414442957
s01,65,OW,owF,O,70.809,594.7020812645495,1062.645125893259,2307.079607457251
s01,65,OW,owF,O,70.815,624.5147428192951,1061.5540933941638,2534.5092228869403
s01,65,OW,owF,O,70.821,665.77265082592,1094.0097343949808,2794.9342325591865
s01,65,OW,owF,O,70.827,655.186811081181,1098.4862371702895,2811.0184710973676
s01,65,OW,owF,O,70.834,650.0828030313164,1129.6085858905117,2841.389290677775
s01,66,EH,e,S,70.858,496.29322474658943,1385.7865699005224,2920.00265511764
s01,66,EH,e,S,70.86,499.82414034379894,1414.8032110643842,2925.1228109842514
s01,66,EH,e,S,70.863,505.75103583769504,1451.796087219905,2932.640244173842
s01,66,EH,e,S,70.866,513.4758899387073,1485.442872556252,2938.2822567889466
s01,66,EH,e,S,70.869,521.7522341470235,1521.3281579316051,2943.2723003972733
s01,66,EH,e,S,70.872,529.7685584830824,1561.1409576276087,2947.6708986528415
s01,66,EH,e,S,70.875,538.2952730277004,1604.069661505727,2951.390655257349
s01,66,EH,e,S,70.878,548.2446401319324,1647.9381763752629,2956.1519709108857
s01,66,EH,e,S,70.881,557.2958148761048,1690.8548498051466,2961.2596232115325
s01,66,EH,e,S,70.884,561.2827624036056,1732.7702689495063,2968.003092049424
s01,66,EH,e,S,70.887,559.5427389863883,1772.8633739969189,2978.766017064764
s01,66,EH,e,S,70.89,555.030196920191,1810.2194691525997,2992.995393244251
s01,66,EH,e,S,70.893,550.2417325694137,1846.3249395711864,3007.0669462952674
s01,66,EH,e,S,70.896,545.3637211042154,1883.4586282249709,3019.0942058532696
s01,66,EH,e,S,70.899,538.1633015610084,1918.613236569395,3028.025309322494
s01,66,EH,e,S,70.902,526.6364467233393,1948.9951550270632,3034.990102278456
s01,66,EH,e,S,70.905,512.7466906630574,1976.139308482086,3044.668687333234
s01,66,EH,e,S,70.908,501.251055592762,2004.0094299013208,3057.6504694062833
s01,66,EH,e,S,70.911,493.49338803318614,2035.3566080145977,3070.271117345897
s01,66,EH,e,S,70.914,485.34440930127215,2067.7479642018343,3085.639491446898
s01,67,UW,uw,U,71.189,480.56365842679634,1906.0688120638345,2885.171771378111
s01,67,UW,uw,U,71.196,510.40776655380176,1918.2740736306291,2919.6901202447707
s01,67,UW,uw,U,71.203,575.2634593589057,2147.2276392126787,3015.1211844337686
s01,67,UW,uw,U,71.21,591.7017936385505,2104.409526314929,2978.0731405397855
s01,67,UW,uw,U,71.217,604.3250079614093,2080.7391597338383,2926.8691994534224
s01,67,UW,uw,U,71.22399999999999,619.3646537605376,2061.949279045735,2895.744294681761
s01,67,UW,uw,U,71.231,635.789917745837,2028.7161811348392,2868.9199146384412
s01,67,UW,uw,U,71.238,651.9276145162736,1952.9723419974512,2832.856051550232
s01,67,UW,uw,U,71.24499999999999,662.567701868795,1864.094550767896,2811.811892934512
s01,67,UW,uw,U,71.252,669.314641830696,1777.159316800815,2800.095879048731
s01,67,UW,uw,U,71.25999999999999,686.1617984219525,1694.7095375199967,2797.717698212489
s01,67,UW,uw,U,71.267,693.9992124930868,1637.4563783891354,2805.3331706161925
s01,67,UW,uw,U,71.274,698.2587456174078,1579.952805751475,2811.5397636251646
s01,67,UW,uw,U,71.28099999999999,691.7917322953815,1535.6804384095649,2814.2276430687193
s01,67,UW,uw,U,71.288,678.716711614115,1488.0658269372188,2824.371371279654
s01,67,UW,uw,U,71.295,663.7273355116175,1428.2830522639915,2831.910428975736
s01,67,UW,uw,U,71.30199999999999,610.7368289589813,1174.5297266366342,2403.7775567015265
s01,67,UW,uw,U,71.309,581.6617406314869,1095.4991832194837,2409.392305238219
s01,67,UW,uw,U,71.316,540.9209539847055,953.8173518643036,2209.2325116146876
s01,67,UW,uw,U,71.324,538.4400627551619,1004.7371083782044,2484.330846062783
s01,68,AE,ae,AND,71.95799999999998,840.3950181066587,2283.3089606597805,3510.085283245812
s01,68,AE,ae,AND,71.97399999999999,716.832423973234,2244.0063070689985,3511.828337510914
s01,68,AE,ae,AND,71.99099999999999,691.5186518025341,2160.640735572699,3498.1439994325174
s01,68,AE,ae,AND,72.00699999999999,632.4935162849994,2144.592121087876,3502.0315041527124
s01,68,AE,ae,AND,72.02399999999999,673.2904256329742,2129.681335430761,3511.577426611937
s01,68,AE,ae,AND,72.03999999999999,738.5269272766167,2130.938928300022,3620.0690872877008
s01,68,AE,ae,AND,72.05699999999999,747.333112156386,2089.1836649468387,3685.5266311716673
s01,68,AE,ae,AND,72.073,710.9691610002351,2076.66044426858,3595.224204689112
s01,68,AE,ae,AND,72.08999999999999,669.8120571319247,2026.39435814199,3542.3513245099793
s01,68,AE,ae,AND,72.106,641.3840460983643,2020.9846047558092,3537.974213259716
s01,68,AE,ae,AND,72.12299999999999,616.22684553264,2015.496729655956,3373.67821247099
s01,68,AE,ae,AND,72.13899999999998,603.5224672505187,1988.749967228002,3466.660831328018
s01,68,AE,ae,AND,72.15599999999999,600.7907730533838,1978.5542798486056,3528.165931804546
s01,68,AE,ae,AND,72.17199999999998,595.1134943117167,1942.5186440504071,3438.97142079004
s01,68,AE,ae,AND,72.189,585.0648327097891,1936.9657310755456,3332.508616925752
s01,68,AE,ae,AND,72.20499999999998,550.5561140110243,1972.3988622022475,3362.3358658506027
s01,68,AE,ae,AND,72.222,541.9639361291661,1996.5428331786625,3388.4674719522463
s01,68,AE,ae,AND,72.23799999999999,547.4806546057413,1984.7801362054731,3394.6357343400095
s01,68,AE,ae,AND,72.25499999999998,555.8485166706379,2004.7086821867797,3422.20069577373
s01,68,AE,ae,AND,72.27199999999999,533.1655305728422,2018.316122367546,3395.158573885709
s01,69,AY,ay,I'M,72.43299999999999,162.06093986112282,1922.43803096021,3083.08998426969
s01,69,AY,ay,I'M,72.446,731.07299347528,2174.988316107656,3250.0885590578355
s01,69,AY,ay,I'M,72.45899999999999,1036.583499222124,2033.675733040254,3092.303357824604
s01,69,AY,ay,I'M,72.472,804.8112596085197,1702.5252641968725,2817.1440052296048
s01,69,AY,ay,I'M,72.485,939.1186508957404,1751.1933051326555,2869.663560231069
s01,69,AY,ay,I'M,72.49799999999999,1006.1030797837772,1787.8851269652037,2877.7315300424384
s01,69,AY,ay,I'M,72.511,1034.5950177449895,1838.9720895854955,2959.521427585791
s01,69,AY,ay,I'M,72.52499999999999,1041.467064990511,1877.471861674229,3030.42719302607
s01,69,AY,ay,I'M,72.538,996.4851699992328,1897.9304961320584,2954.2549650012606
s01,69,AY,ay,I'M,72.551,949.2677813795594,1906.6082697841107,2998.1565559323412
s01,69,AY,ay,I'M,72.564,992.5731079400964,1922.8657260242755,3125.0186053014895
s01,69,AY,ay,I'M,72.577,1011.9676144708138,1975.9869998254644,3167.413401510126
s01,69,AY,ay,I'M,72.58999999999999,992.6175398659212,2020.631366148381,3188.837802492592
s01,69,AY,ay,I'M,72.604,936.4210112633089,2028.8860085446172,3121.8215010935346
s01,69,AY,ay,I'M,72.61699999999999,828.3577490933301,2071.448642195392,3213.60018490728
s01,69,AY,ay,I'M,72.63,773.0725153724982,2123.256115995002,3271.262005550354
s01,69,AY,ay,I'M,72.643,729.5587967309925,2132.1428753889327,3225.5785526959303
s01,69,AY,ay,I'M,72.65599999999999,650.2464464610653,2154.157863476367,3154.4104556559405
s01,69,AY,ay,I'M,72.669,589.2232192921415,2202.8815040949885,3155.1447268862253
s01,69,AY,ay,I'M,72.68299999999999,560.0393467345375,2164.0228460661247,3094.3314446264785
s01,70,ER,*hr,WORKING,72.85699999999999,621.7971152965348,1325.672329028402,2273.4864222799424
s01,70,ER,*hr,WORKING,72.85799999999999,623.4436283626927,1332.7171305204506,2266.53966263999
s01,70,ER,*hr,WORKING,72.859,624.8523484097967,1339.8671801722326,2261.0377810456957
s01,70,ER,*hr,WORKING,72.85999999999999,625.8956044458517,1347.1990102533707,2256.8091755295427
s01,70,ER,*hr,WORKING,72.862,626.4261227650146,1362.7057894214583,2251.376154380792
s01,70,ER,*hr,WORKING,72.86299999999999,625.6739955066056,1371.0017309603954,2249.8250974973907
s01,70,ER,*hr,WORKING,72.86399999999999,624.0808379519817,1379.7150658115631,2248.781980277244
s01,70,ER,*hr,WORKING,72.86599999999999,618.2027102962369,1398.455804356516,2247.464713221247
s01,70,ER,*hr,WORKING,72.86699999999999,614.0716938879802,1408.4804548619609,2247.118149526707
s01,70,ER,*hr,WORKING,72.868,599.901499850338,1377.388555067262,2216.622229542539
s01,70,ER,*hr,WORKING,72.86999999999999,589.0252744676229,1356.7355878463711,2157.956420483435
s01,70,ER,*hr,WORKING,72.871,583.1335036749672,1345.0100866130722,2129.973510515084
s01,70,ER,*hr,WORKING,72.87199999999999,577.2197387397345,1322.241586961699,2102.869756721961
s01,70,ER,*hr,WORKING,72.874,566.77092596364,1343.808346662475,2106.8466866761805
s01,70,ER,*hr,WORKING,72.87499999999999,562.5086873315354,1354.0693681932707,2108.6744571896584
s01,70,ER,*hr,WORKING,72.87599999999999,558.4795134060973,1364.0177472748069,2110.560536587114
s01,70,ER,*hr,WORKING,72.87799999999999,549.6650390959225,1383.24416309066,2115.2162137607424
s01,70,ER,*hr,WORKING,72.87899999999999,544.2178566006455,1392.571916317432,2118.266227852741
s01,70,ER,*hr,WORKING,72.88,537.7176257760751,1401.7906717592552,2121.5183682323277
s01,70,ER,*hr,WORKING,72.88199999999999,521.2485463619964,1420.2276992624593,2126.643886440918
s01,72,AW,aw,DOWN,73.13699999999999,657.3637135305084,2352.5835226517747,3248.037274513396
s01,72,AW,aw,DOWN,73.142,702.3005999354959,2320.866060361598,3225.609788247499
s01,72,AW,aw,DOWN,73.14699999999999,739.2651638089769,2279.7152770743733,3190.973586930282
s01,72,AW,aw,DOWN,73.15199999999999,764.6884639739262,2233.8549144991207,3143.0579851574516
s01,72,AW,aw,DOWN,73.157,795.6761344536376,2191.3030710652724,3110.447834408576
s01,72,AW,aw,DOWN,73.16199999999999,833.5073765625282,2169.7366463437806,3090.7571686189435
s01,72,AW,aw,DOWN,73.16699999999999,871.5492860511373,2151.304497459521,3062.960039172651
s01,72,AW,aw,DOWN,73.17199999999998,910.1807604397806,2127.581253484297,3044.7185956220997
s01,72,AW,aw,DOWN,73.17699999999999,945.9616176214817,2102.984887638377,3021.4165031178413
s01,72,AW,aw,DOWN,73.18199999999999,969.3654415198628,2073.407633146475,2976.512946158396
s01,72,AW,aw,DOWN,73.18699999999998,979.2522373910222,2045.8637866991487,2942.186406853147
s01,72,AW,aw,DOWN,73.192,980.9954652010716,2024.3384491729892,2931.632234161333
s01,72,AW,aw,DOWN,73.19699999999999,988.2432384564876,2016.013159636901,2928.143654786509
s01,72,AW,aw,DOWN,73.20199999999998,1015.002126064007,1999.18753309241,2934.762381462092
s01,72,AW,aw,DOWN,73.207,1045.8195943768656,1959.3394721278348,2943.6362626022824
s01,72,AW,aw,DOWN,73.21199999999999,1077.0219064973703,1914.4794577809496,2938.6136730310304
s01,72,AW,aw,DOWN,73.21699999999998,1108.6084126978249,1869.621841471488,2939.417281881233
s01,72,AW,aw,DOWN,73.222,1122.0447219046137,1822.7526333765609,2953.189975972398
s01,72,AW,aw,DOWN,73.22699999999999,1111.8761400820588,1788.2578825876526,2958.060199953288
s01,72,AW,aw,DOWN,73.23299999999999,1073.6256915298586,1785.9279983543693,2962.827671941172
s01,73,AE,ae,AT,73.30699999999999,528.8372381148981,1853.4579618535745,3032.208801821883
s01,73,AE,ae,AT,73.30799999999999,532.4276429671299,1864.0190043192365,3040.036787983057
s01,73,AE,ae,AT,73.30999999999999,538.6824063533122,1883.5516550011705,3056.0738479560955
s01,73,AE,ae,AT,73.312,543.6898646774151,1899.776219877296,3071.661629929214
s01,73,AE,ae,AT,73.314,547.4032054729003,1912.0196959564273,3085.5705605310154
s01,73,AE,ae,AT,73.31599999999999,549.9750890075421,1921.83427769872,3097.7071617318475
s01,73,AE,ae,AT,73.318,551.7843334065644,1932.345674165588,3108.9399389061964
s01,73,AE,ae,AT,73.32,553.0688405861935,1945.065201264346,3119.7970163010636
s01,73,AE,ae,AT,73.32199999999999,553.5528803575444,1959.5517345590029,3130.525635205571
s01,73,AE,ae,AT,73.324,552.5727794581953,1974.7239554023947,3141.598919522234
s01,73,AE,ae,AT,73.32499999999999,551.3618548945769,1982.1455909679385,3147.3113921524136
s01,73,AE,ae,AT,73.327,547.5837620401144,1995.3784934712332,3158.3003155104843
s01,73,AE,ae,AT,73.329,542.6559158200812,2004.331259829849,3166.457785795189
s01,73,AE,ae,AT,73.33099999999999,537.6405220004201,2008.313008982546,3170.3164267890993
s01,73,AE,ae,AT,73.33299999999998,533.143154493822,2009.126463557202,3171.9520442095222
s01,73,AE,ae,AT,73.335,529.2819061841153,2008.9191659559535,3173.2074112143227
s01,73,AE,ae,AT,73.33699999999999,526.1882821939649,2009.5332351248207,3174.289616680084
s01,73,AE,ae,AT,73.33899999999998,524.1405565719883,2012.3322649475083,3174.6246256144327
s01,73,AE,ae,AT,73.341,523.2229510612102,2016.807575977768,3173.0829845437024
s01,73,AE,ae,AT,73.34299999999999,523.1115947895132,2020.565037990787,3168.873197399007
s01,74,AA,o,DODD,73.46699999999998,761.2035066418357,1859.3932930755584,3100.058306640396
s01,74,AA,o,DODD,73.472,791.0821361931496,1836.9884061179496,3063.004134751518
s01,74,AA,o,DODD,73.47699999999999,820.489050948617,1818.2039966456005,3039.8365216329903
s01,74,AA,o,DODD,73.48199999999999,850.6885956451168,1805.9384388606263,3016.969628939081
s01,74,AA,o,DODD,73.487,882.2624896131955,1787.5754244443506,3009.4026536875276
s01,74,AA,o,DODD,73.49199999999999,912.7919318135469,1765.2301581289853,2978.0993477363745
s01,74,AA,o,DODD,73.49699999999999,937.312245264024,1747.431815262477,2956.5093749479975
s01,74,AA,o,DODD,73.50199999999998,955.5618428342184,1724.3628814820768,2925.76616512842
s01,74,AA,o,DODD,73.50699999999999,971.103237218341,1704.6210910155069,2895.00273863023
s01,74,AA,o,DODD,73.51199999999999,980.438012478716,1701.1204481244267,2900.8424390730574
s01,74,AA,o,DODD,73.51699999999998,985.2830795103748,1707.9081806646925,2908.5185015140214
s01,74,AA,o,DODD,73.52199999999999,988.1511061661952,1701.5859613419714,2909.17374359771
s01,74,AA,o,DODD,73.52699999999999,989.5572401134768,1692.319450519822,2909.775798100646
s01,74,AA,o,DODD,73.53199999999998,984.0434486907144,1677.339912057949,2904.1270335894455
s01,74,AA,o,DODD,73.53699999999999,979.1651045231858,1655.4471963288058,2898.2047284692317
s01,74,AA,o,DODD,73.54199999999999,979.753728165468,1633.3641485430117,2887.691075510605
s01,74,AA,o,DODD,73.54699999999998,979.6023678109792,1622.378104492972,2856.4626717831707
s01,74,AA,o,DODD,73.55199999999999,973.553325945393,1621.6180698634346,2807.337816060128
s01,74,AA,o,DODD,73.55699999999999,965.4037425847624,1632.0619193197604,2807.0999237039423
s01,74,AA,o,DODD,73.56299999999999,945.4576418966628,1644.0432195780195,2800.1680957849803
s01,75,AO,oh,HALL,73.707,1105.4866381105371,1437.1099689808054,2907.1146658784437
s01,75,AO,oh,HALL,73.71799999999999,877.4534983173662,1311.678119325467,2620.484321486177
s01,75,AO,oh,HALL,73.72999999999999,630.3946973017144,1179.1943749566244,2153.897138166953
s01,75,AO,oh,HALL,73.74199999999999,731.3996890876931,1215.2847580059713,2362.6149631234443
s01,75,AO,oh,HALL,73.75399999999999,945.3018674410856,1319.4789902928546,2891.1212526069403
s01,75,AO,oh,HALL,73.76599999999999,946.6704019179634,1300.435833478364,2881.0663557684743
s01,75,AO,oh,HALL,73.77799999999999,926.7828572738738,1298.5591616604513,2837.5586180069713
s01,75,AO,oh,HALL,73.78999999999999,903.1494935154152,1227.4762782330922,2843.659602848356
s01,75,AO,oh,HALL,73.80199999999999,891.3714196311403,1185.771221863264,2916.747025970184
s01,75,AO,oh,HALL,73.814,895.177121879888,1260.591116782913,2966.246946107488
s01,75,AO,oh,HALL,73.82499999999999,890.6862581647749,1269.942199576224,2966.090540678706
s01,75,AO,oh,HALL,73.83699999999999,847.192030293572,1210.638875907474,2937.8151646389706
s01,75,AO,oh,HALL,73.84899999999999,804.588803941921,1180.8897182581918,2952.221881595864
s01,75,AO,oh,HALL,73.86099999999999,806.2819989168959,1195.1755922326745,2962.9487209506287
s01,75,AO,oh,HALL,73.87299999999999,736.3903309410413,1159.4607175456283,2678.3251207260873
s01,75,AO,oh,HALL,73.88499999999999,728.3637338138919,1166.9627730010686,2689.891349503193
s01,75,AO,oh,HALL,73.89699999999999,756.8293078916071,1200.1847145404363,2892.046255785436
s01,75,AO,oh,HALL,73.90899999999999,726.2253529312537,1208.1295424348823,2873.7927663320465
s01,75,AO,oh,HALL,73.92099999999999,740.5191251350386,1225.001649253252,2939.450606422669
s01,75,AO,oh,HALL,73.93299999999999,758.1544323876836,1234.9739746804578,2946.8061256474653
s01,78,IY,iy,RESEARCH,74.31700000000001,405.4042663409723,2233.585639733933,2654.7940055479876
s01,78,IY,iy,RESEARCH,74.319,403.0410808036078,2272.294374199825,2670.0758204831777
s01,78,IY,iy,RESEARCH,74.321,401.3962655156545,2309.6312999644415,2685.762793979005
s01,78,IY,iy,RESEARCH,74.32300000000001,400.101426944911,2345.0755669172727,2700.576284809201
s01,78,IY,iy,RESEARCH,74.32600000000001,397.8472323769259,2392.91345142339,2717.791115905965
s01,78,IY,iy,RESEARCH,74.328,395.8936052608536,2418.3884531064546,2725.8758177577943
s01,78,IY,iy,RESEARCH,74.33,393.6676799750893,2434.659584871172,2733.9237544366147
s01,78,IY,iy,RESEARCH,74.333,390.07898248124576,2450.2218399370586,2746.458250802525
s01,78,IY,iy,RESEARCH,74.33500000000001,387.64645915413234,2462.468056408192,2754.3689825793867
s01,78,IY,iy,RESEARCH,74.337,385.34506036835904,2476.9110000458363,2763.0711660228685
s01,78,IY,iy,RESEARCH,74.34,382.2653504574968,2499.895944856609,2779.9287929589864
s01,78,IY,iy,RESEARCH,74.342,380.2171197871318,2514.2341427922747,2795.3722574436374
